time,X,Y
70,1.5999511302027356,6.18183288004433
71,-2.6946371699810796,4.855068930973084
72,-1.7140096708065933,-5.412934409284981
73,-3.451004576457071,-3.1883910148520154
74,0.8058514104776926,-5.587765392583188
75,-2.2136527650860023,3.3770930744282284
76,-3.165448227031874,-4.743277460952378
77,-0.6112391133268245,-5.456503850330822
78,-1.9473419879238403,-1.0406085518062493
79,0.11319723560529038,-4.27162994788846
80,2.0548069464054444,0.34185103975279174
81,-2.5536203099941974,5.680151478764467
82,-0.09981412254537325,-4.30336651951181
83,-2.4377894894471246,-0.02277122218813593
84,1.4399865515843486,-4.929551519932989
85,1.6800602231752761,3.6182693844086593
86,-1.5034366905814331,6.050710068160592
87,-2.6391151621347353,-3.7594995055841016
88,3.0457435859720974,-5.6396155143905435
89,1.6328761825058338,6.402782070161447
90,2.2354607503752195,3.2137376651794716
91,-1.2314227600389296,3.612210295048164
92,-0.2789141241440265,-1.6272834217895262
93,-0.9155693703992831,-0.02884237353123087
94,0.9230055777078301,-2.55192759812122
95,1.9920646583787731,1.6601284549092137
96,-1.2765682537613674,4.735792989923306
97,-0.7779072907100106,-3.070766399111176
98,2.1834404547747206,-2.7892129725847203
99,-0.9610810954319684,6.860739890506546
100,1.5703564424822112,-3.851638641882059
101,3.413029052488405,3.0256567113439665
102,-2.0041065460912666,8.311385413608475
103,2.6937767913176356,-4.3919231683627356
104,-2.3088811129680513,3.2915037709750803
105,2.411908808985955,-4.785962939165917
106,2.8851538757226187,5.491273147825313
107,2.048915520144714,6.374955485429829
108,-0.9196296064279414,2.7765970574460033
109,-0.3655209887805664,-0.9661092517884078
110,-3.307564513165125,-0.06198830661643795
111,-1.070659636383821,-8.575003670143177
112,0.27856413464220275,-1.954890552276781
113,-1.673771187075228,1.2441938874476866
114,2.6677667148765187,-2.185926729971313
115,1.9337499957872843,7.938601837369964
116,-2.25399907008849,3.8877146472006943
117,2.248071642098667,-4.4825473157122335
118,-2.09776579767997,5.346508890469142
119,1.9500635375320936,-4.330528825186019
120,1.7182786626052036,2.655922303533662
121,0.7682688960123285,3.7799087401192466
122,-1.5180573710223157,1.8314649991006913
123,3.8426590290172147,-2.4123935949093185
124,2.9239218618968703,8.219063280193488
125,-0.6598593435039688,6.9302785616155305
126,-3.5577857933890105,-0.08579970857470465
127,2.1801209772560806,-7.618882160200168
128,0.04622075468263098,6.037537831040053
129,-2.013246432771443,0.813828471560219
130,-2.005579225706485,-3.865010114443012
131,1.8893798241036903,-4.27948966326323
132,-2.9911267143624007,4.406603578048714
133,3.8495833477593253,-6.568790106941334
134,-2.7339491659596398,7.581002086384112
135,-3.2906799823092716,-5.913672790037207
136,1.9082454387681294,-6.722406955343063
137,-1.9620793264322638,5.1805411444452485
138,-1.2337811618595411,-4.754754677739323
139,-2.5583273502819965,-0.4542128708444997
140,-2.2796518381554742,-4.606225552451248
141,1.1108577387831127,-4.745023409224753
142,-0.6285913308255724,0.12172890026740513
143,-2.1682146103043682,-1.363053584369886
144,-2.695902473407541,-4.421356549840115
145,1.684289679344418,-5.66338104638927
146,0.13689646314314974,3.4434766133081984
147,-1.086920576581432,1.5436413149363222
148,0.8213156389892915,-2.2576113723664157
149,-1.8853710693165597,1.3124639293292735
150,-2.5633936372289603,-4.705004639481637
151,1.5093477206013404,-7.635610207676811
152,2.6161779813996517,3.5208581553476432
153,1.9235820507537509,5.0726634883754045
154,-1.5245150513326613,4.137896658597523
155,-1.8132468633567775,-3.8272279780969263
156,-1.748218385191962,-6.274677773062965
157,-3.371861479852993,-4.419216839811902
158,-1.282037316879229,-8.523468676110685
159,-2.541771811006746,-2.2245787508764705
160,2.684225985171824,-6.93093967262187
161,1.0706338378691347,7.329706791423398
162,-1.8472436440486637,2.3287855867562675
163,-1.5607603285591256,-4.690357594480555
164,3.4221206855676813,-3.564227349559469
165,1.7128486810402912,7.216509648555071
166,-2.2431829868097846,3.514377109943356
167,-1.1471447561047317,-3.764250535696048
168,1.2408095339790763,-2.6242647872470886
169,2.740794478170506,2.787487919455586
170,-1.8513250578914808,6.26771141118074
171,-1.5415596952975048,-2.9012692885803375
172,3.122594349708552,-4.219526753688884
173,1.2646987046651952,7.916242315601622
174,2.3618310320422298,3.8141447472615444
175,-2.4001738024210764,5.827310454132508
176,2.8762017027681117,-4.983520862873166
177,-2.9525468625623468,6.156141601433882
178,-2.461622937474274,-6.03787065375604
179,4.379214425058695,-3.5654609120135046
180,2.5312471571556094,8.44082878380957
181,0.7926993579802721,6.607840221581267
182,3.698145300911813,3.949490643322309
183,-1.5284425996029856,8.730001952399537
184,-2.524520541271698,-2.4427076190390284
185,-0.08866363658031773,-4.158380144752423
186,-2.736626795338152,-1.1990707437908672
187,-2.134133000056577,-5.022921071110341
188,-2.141492504028006,-4.286150675504221
189,-2.9154729534908514,-5.269036866639227
190,-1.5349976222166895,-6.12186399652933
191,2.1424303828580307,-3.9277843413660802
192,2.6068524218720976,6.812037959723165
193,-2.9963940091400194,5.411973265029334
194,0.12946101057295123,-7.0367780710057275
195,-3.1165760699188136,1.6896087868237748
196,-1.2500985101413324,-7.738694861328293
197,-1.5632156030955922,-4.480442956865081
198,-2.6954004280461237,-3.1938815666271423
199,-2.1173106313884875,-6.132272986438121
200,-12.190399409935207,-1.2675224826887552
201,-3.229255536988141,-2.846372397111112
202,-5.336181953309055,-3.50280125486156
203,-6.171692777755332,-0.4117817591635531
204,-0.9919489791681858,-3.577796342244394
205,-7.036643337466507,0.4218775253744034
206,0.8697408268833898,-2.490430011463018
207,-4.0184632373540925,1.6978564344020863
208,4.1705300682167765,-0.060284415410234216
209,-0.03586159233284489,-3.1596026417815923
210,-6.405591092565938,-3.4666336873786943
211,-5.821450642845969,2.4966772897785505
212,5.100730967471778,3.4134451717350247
213,5.663040426228218,-1.274066076877682
214,-3.128605671027324,-2.313211777667155
215,-3.6505640053709043,-1.8212974733933374
216,-3.8559617913484563,-2.7954000099778415
217,-5.709206904059398,2.085788726252947
218,3.01289434044363,-1.4531898221017774
219,-4.0352748793593465,-3.520601503470443
220,-7.399027805093574,-1.1115900198841608
221,-1.753071143518783,0.5978429140909989
222,-0.33111011639283827,1.6396567758350138
223,2.618540482961392,-0.9702783176452237
224,-1.1657252336582138,0.812586899776335
225,1.9495934167755267,1.7963793028921915
226,4.342044006487721,1.5916301223172025
227,3.4628861456875253,-1.2633637388253143
228,-1.256793936472067,2.4019757583653774
229,5.787637990878274,-2.191945138369212
230,-4.1521547814097355,-3.264643930128014
231,-8.15066153713713,-2.938236386804425
232,-5.61602712909496,-0.8498658536856514
233,-2.2707617359368975,-1.2190114782462005
234,-4.569241810634679,-1.7452710151443052
235,-0.1718608648925417,2.6420596311849014
236,5.409382212659763,-1.9576845081886294
237,-3.6217170888199517,-1.1721552408671028
238,-3.2468935704548256,-1.7175242328768792
239,-4.5123051928165925,-1.2857078522176817
240,-4.440296960653936,-2.9458207620453685
241,-6.335374348127227,0.913343751518263
242,1.875116407385143,1.2569736412842851
243,2.147315386265091,3.0503926229452727
244,6.90566364331129,-0.5410022979910563
245,-1.472164167320131,-2.5605834467809556
246,-6.127110913138697,0.9437868136890872
247,2.112825476837553,1.365310337303197
248,2.5408701857472873,1.3667419433661983
249,4.411846205821143,-1.4745796614593383
250,-4.209579998887969,2.489149192510408
251,6.0229040571751185,-1.0247513114850761
252,-1.5266928263567743,-2.855615412264794
253,-6.003000005940153,-2.9547441162506867
254,-5.896141098211256,-0.9149347298424464
255,-1.346377174146915,0.5245433591023492
256,1.9457035933931226,2.4162936973827867
257,5.246545980613946,2.4521749689683245
258,4.816276403095914,2.7717013385456655
259,6.197000110253298,1.24979691144866
260,3.360550940330631,2.3603708263145933
261,4.5401415278435,0.6595462463156245
262,1.5773144992484707,3.3456203709656704
263,7.068961424282704,2.4842201193171594
264,5.584523364105718,2.157991246901457
265,4.29726496670455,-2.3266615510718367
266,-4.555597217141597,2.1571753424310454
267,4.412133652806099,-2.473224848581661
268,-5.266644192547521,0.16828378343704653
269,0.6652205263574216,-3.106882440416733
270,-5.5147852543909766,-2.1599662893386653
271,-5.2976603067081,-0.8205105577770082
272,-1.8689187022380827,-2.103131270277172
273,-4.543903657960711,-1.4300592479267817
274,-3.6053333936476206,1.360215262629883
275,2.547773806050388,2.855452479754362
276,6.493185916777092,2.2427024216573637
277,4.894829166762126,1.7929492079632556
278,4.207457447040385,-0.8757184092612198
279,-2.5206682246570398,-1.662519855494262
280,-3.885807156578085,-2.6667491671709325
281,-5.849382206875699,1.987139871749028
282,6.398045246718354,-2.0228501417460385
283,-3.4373182796421538,-2.4462795602065563
284,-5.651091324109385,1.9782407206116832
285,4.23515024718632,0.16182365365191043
286,-0.44885712850775134,-2.0203427805003376
287,-4.403830609456446,-1.9661057901488561
288,-3.82569945158004,-2.6586893770671955
289,-5.983732681077584,1.5558834652723856
290,3.623049973024986,3.630782111721384
291,7.727722464208825,2.3221331558225917
292,5.2376888915497535,2.8551309238989484
293,5.0673563180046495,3.9642563217593785
294,8.32263764416594,1.5236315862084022
295,5.1008551052019495,1.160107933118962
296,1.984196514975109,2.6779931843395173
297,6.605727179061187,-1.809564526657646
298,-3.902773627522157,1.9003399138273738
299,3.9735158518691933,-3.4056261752559243
300,-7.2601705138790065,3.8015633922771217
301,8.14463026776597,-1.2795515824106247
302,-1.9877438368807518,3.2391231435910366
303,6.539817620447036,2.2914201148453506
304,4.601566863825212,-2.1410573584002734
305,-4.1593684026209985,2.9561613588876083
306,5.934162348524833,-2.0781602994171724
307,-4.609293002225891,0.599691214559094
308,1.1646806245666925,-3.885641770411987
309,-7.820218756201498,-1.771243496978418
310,-2.6193605202564854,-1.237628891013469
311,-3.1638241548407318,2.326390060026052
312,4.928965732511933,-0.8311353464505833
313,-1.8632086030389994,1.3812108937943677
314,2.370655694382056,1.0685406219210805
315,3.9384399256284612,-1.9916374227221787
316,-4.24282149750327,-1.8745916657408621
317,-4.720662885689576,2.4072814026392013
318,4.210669826357059,-1.63694897898133
319,-4.5018826636082245,2.5798413435583716
320,5.270102029830851,2.9657786108692816
321,7.0800694638714825,1.972201127985578
322,4.319431759924858,3.8030665404638944
323,7.005805946508991,2.4043055914277707
324,5.953670057948535,3.468013267053685
325,7.695199556488492,1.7728579608819952
326,4.331594096732907,0.4836931446615842
327,0.9279825728151335,1.1596499725337996
328,1.509458042504804,2.108449962910371
329,4.267267852511025,-3.1502203250927385
330,-7.779293473976294,-3.479366644029252
331,-7.045674813622112,-2.540876566703025
332,-5.311078061342002,-0.024186155250345287
333,-1.0918607285724788,-2.6146930973160103
334,-5.446581475971075,-3.379516267036111
335,-5.557127347109298,2.61197576796508
336,5.257731993525801,-1.482078199255013
337,-3.2823712374415552,2.3528760767307824
338,4.157524406499062,-1.5022340512035683
339,-3.1027870683582712,-2.885845137763253
340,-5.364499919043057,-0.6369341936693766
341,-1.9826715626573788,-2.1208412930217593
342,-5.435681467585949,1.856698509712961
343,2.343803938608251,3.257673232754335
344,6.985691046006412,1.932370249870985
345,4.419050519423269,1.7444523702057186
346,3.4425542304556895,3.0344777554373437
347,5.9914931242356415,-2.2708136174252234
348,-5.514083179732157,3.63761574202879
349,6.524954208582054,4.000426066221568
350,8.809078789435953,1.6813031226968118
351,3.0419214830092347,-0.8978740061364712
352,-1.8896638921200106,-0.5389430939308588
353,-1.8268541200486315,2.3730876329418096
354,4.118302137924139,-1.1212544418841075
355,-2.2461160199722876,-1.0063557771649816
356,-2.7535158943309455,-2.9907013545530163
357,-6.7644636377945115,-2.6831364024877837
358,-5.406002600134616,2.0301128938930724
359,7.092876568128728,0.9446570688248155
360,2.377453419784322,0.889878708847905
361,1.2017432919651077,-1.913209653085859
362,-4.841203432484731,1.3872014461648265
363,2.681705466636401,-1.9268508415096748
364,-5.312816390763742,1.51948180881488
365,3.2181621362889734,2.065697080376022
366,3.863241477537176,2.7020703617449247
367,6.0182612339943145,2.3255089268812896
368,4.082797254842797,-2.963534904412042
369,-5.586143089594279,-1.9215322362142129
370,-2.873788529293909,-0.05983115311388887
371,0.646632661877607,-3.018307718587187
372,-5.490616576623026,-2.3947284856315663
373,-5.344167915772623,3.0496724725131106
374,6.17019406972193,-3.0691215277778587
375,-5.78614922779326,1.682285548946994
376,2.8641098332048456,0.2183898722719153
377,0.1240771188074114,1.7298737440467578
378,4.089716765778541,-2.8930819394324847
379,-8.674916157481672,-1.9514104233987863
380,-4.631995547156421,-1.7360576172798474
381,-3.270249578343372,1.1301346766585063
382,0.9999682265676153,1.380199920533351
383,2.429146911263548,1.9436087394177999
384,3.4454972712810203,-2.3305017943594937
385,-4.264847925289219,2.014118042416042
386,4.679222175659556,1.344141486763037
387,2.7070403894321524,0.059813861917905164
388,1.212637487642503,-1.1095675055460819
389,-4.757226717784013,1.7150149736648947
390,3.5878576288032886,-2.3524083256968242
391,-5.946825769342258,2.0979610671882085
392,4.344827790557086,-2.8946956097379735
393,-7.152614739868957,1.9721549025599383
394,4.110245053562911,-2.036079661390898
395,-3.300005749856132,-2.787338342068507
396,-6.146626561239734,-0.048736157732802265
397,-1.7352522293817036,0.5607771621976885
398,2.447143245119789,1.6339492252580745
399,3.5958645675122534,3.093031220516612
400,6.51111480858891,-3.0721611253590257
401,-6.2382730891131155,2.056416857198186
402,3.5962319402257075,-2.409338284299608
403,-4.447371555663245,-0.831069807637653
404,-1.4909574225429578,-0.9579666421783914
405,-1.4653119578693656,1.362932590931135
406,3.115220046997891,-0.8199570023137053
407,-1.6821232087376035,1.1669412352030704
408,3.0722989004783186,-0.689943178926995
409,-0.947741919049191,3.6193444175170995
410,6.036666497239747,-2.189333142704941
411,-5.062860538575571,0.2469048380109533
412,0.16279148850836445,-1.810576512622564
413,-3.050626275849088,1.8518932360922653
414,3.1566949753400504,2.753806433022535
415,5.123662410609242,2.7997389922977876
416,7.201661652175339,2.661004130138889
417,6.230501282366815,-2.084934575031843
418,-3.6504286318817445,-2.0773039247460123
419,-4.692647563725057,4.070369076902273
420,9.421525842826036,2.967889756794534
421,6.662849486233233,1.4398596245082773
422,1.9942130402338494,-1.254390935874404
423,-3.2046313458573374,-2.8340417922429633
424,-4.649634221358303,2.6478535617842516
425,6.869822060239497,-1.7498152417315622
426,-4.670289370741789,0.6951290910671846
427,2.4017190999827305,-2.735466919948096
428,-4.231497448453563,0.11529143510260043
429,0.025035705236994166,-2.675814994802103
430,-6.371397410603235,2.1630048591899547
431,4.624618311351237,2.113804120541116
432,5.0381887592210886,1.3808563512825556
433,4.080966097261736,-2.006338519032262
434,-3.665420419293653,-0.9956881519711747
435,-2.4795613289156524,1.415660979731668
436,3.404941679514518,-2.797438208898506
437,-4.594440476853761,0.7710841800270378
438,0.7021800687337925,3.6756252053026683
439,7.550549380513998,-2.9690211523026173
440,-5.921164509934698,0.8719866261903026
441,1.5033752534185425,-2.4749991778213456
442,-4.267830720987301,2.694295092724242
443,5.485119747271613,1.8245493124139374
444,4.016671293533885,-0.7485501968833279
445,-0.7617961252337689,-2.3406086466618135
446,-5.746865805722775,-1.2997017324865843
447,-2.6200191279602834,2.3181346153538
448,4.0648724368217675,-2.8787377441550346
449,-6.11276830903517,1.243746712408584
450,2.138397867067263,1.1694528292458504
451,1.6423009613179747,-2.0126175844318297
452,-6.219451164767779,0.41345076454157437
453,0.9498425644638924,1.0760233387378422
454,1.716037963916854,1.9014056376777169
455,3.9453054613474503,1.0006404344335813
456,1.873460183306067,2.5103499656492927
457,4.784083438961738,-2.384081405194119
458,-2.609706835799808,2.9157511061757635
459,6.181054993550983,1.7340128838681057
460,2.5017206010598882,-1.862916037781038
461,-3.6495738787943637,1.9478144473109893
462,2.7647473294017195,-0.40712382139073044
463,-0.9090762321142116,1.0690644548687618
464,2.787264843719934,-2.565636377506442
465,-5.955614637259423,-0.9542595678895134
466,-1.1438347584914763,1.308471547417335
467,0.8942295833563543,-1.714275258742019
468,-3.524965679464321,-2.028726645179026
469,-3.3257760747148044,-1.2068436967105083
470,-0.8514744647877985,-1.5451183161049706
471,-3.137426841132105,-3.6476916035553795
472,-7.80860350251694,2.180586623560118
473,5.141266824127927,0.902796849812705
474,2.960461265094639,-1.894050904357181
475,-3.742667058822156,-2.491856655057879
476,-5.895122499160093,-2.464145362939702
477,-5.168043373884104,2.1833048764037883
478,4.784648038162957,2.238550440356281
479,4.6012466992851895,-2.04052414054598
480,-3.917573886185501,-1.970547957613363
481,-4.862985355333372,1.7597767591871112
482,3.7496940098698865,2.536798105604604
483,5.273194900456531,1.7267046285134036
484,3.1775535669049457,-3.759748783679091
485,-7.223802438645604,-1.106580314978487
486,-2.6934564546469977,-2.508756298759174
487,-5.491071051850296,-1.31276800944213
488,-2.7226574271670714,3.1313539610201837
489,6.301898393457164,-1.878009867057233
490,-4.314462419737399,1.6381399299349964
491,3.4564080583481496,2.471838209878852
492,6.05405651425209,-1.0741856503732472
493,-2.000956181102695,0.8149260378601486
494,0.753458591968132,-1.7545719858230586
495,-3.5578555863534485,-1.4146563901508582
496,-3.930208069187943,-1.009462153914821
497,-2.461683459037864,-2.1996748134157755
498,-4.020385270372393,2.379516021438
499,4.522903755630309,-1.2002035218041358
